"componentType","logicalName","displayName","sourcePath","parent","dependencies","rootComponent","dataType","requiredLevel","description","domain","targetSolution","disposition","rationale","licenceReview","maturityReview","sourceOnly"
"MissingDependency","msevtmgt_session","Session","Other/Solution.xml","msdyncrm_MarketingSMBApp","DynamicsMKT_AnchorSolution (1.2.1258.89);DynamicsMKT_AnchorSolution (1.2.437.94);MicrosoftDynamics_EventManagement (1.52.2104.96);MicrosoftDynamics_MktCompleteAnchorSolution (1.122.2010.408);MicrosoftDynamics_MktCompleteAnchorSolution (1.122.2010.510)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","msevtmgt_sessionregistration","Session Registration","Other/Solution.xml","msdyncrm_MarketingSMBApp","DynamicsMKT_AnchorSolution (1.2.1258.89);DynamicsMKT_AnchorSolution (1.2.437.94);MicrosoftDynamics_EventManagement (1.52.2104.96);MicrosoftDynamics_MktCompleteAnchorSolution (1.122.2010.408);MicrosoftDynamics_MktCompleteAnchorSolution (1.122.2010.510)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","msevtmgt_sessiontrack","Session Track","Other/Solution.xml","msdyncrm_MarketingSMBApp","DynamicsMKT_AnchorSolution (1.2.1258.89);DynamicsMKT_AnchorSolution (1.2.437.94);MicrosoftDynamics_EventManagement (1.52.2104.96);MicrosoftDynamics_MktCompleteAnchorSolution (1.122.2010.408);MicrosoftDynamics_MktCompleteAnchorSolution (1.122.2010.510)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","msevtmgt_speaker","Speaker","Other/Solution.xml","msdyncrm_MarketingSMBApp","DynamicsMKT_AnchorSolution (1.2.1258.89);DynamicsMKT_AnchorSolution (1.2.437.94);MicrosoftDynamics_EventManagement (1.52.2104.96);MicrosoftDynamics_MktCompleteAnchorSolution (1.122.2010.408);MicrosoftDynamics_MktCompleteAnchorSolution (1.122.2010.510)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","msevtmgt_speakerengagement","Speaker Engagement","Other/Solution.xml","msdyncrm_MarketingSMBApp","DynamicsMKT_AnchorSolution (1.2.1258.89);DynamicsMKT_AnchorSolution (1.2.437.94);MicrosoftDynamics_EventManagement (1.52.2104.96);MicrosoftDynamics_MktCompleteAnchorSolution (1.122.2010.408);MicrosoftDynamics_MktCompleteAnchorSolution (1.122.2010.510)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","msevtmgt_sponsorablearticle","Sponsorable Article","Other/Solution.xml","msdyncrm_MarketingSMBApp","DynamicsMKT_AnchorSolution (1.2.1258.89);DynamicsMKT_AnchorSolution (1.2.437.94);MicrosoftDynamics_EventManagement (1.52.2104.96);MicrosoftDynamics_MktCompleteAnchorSolution (1.122.2010.408);MicrosoftDynamics_MktCompleteAnchorSolution (1.122.2010.510)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","msevtmgt_sponsorship","Sponsorship","Other/Solution.xml","msdyncrm_MarketingSMBApp","DynamicsMKT_AnchorSolution (1.2.1258.89);DynamicsMKT_AnchorSolution (1.2.437.94);MicrosoftDynamics_EventManagement (1.52.2104.96);MicrosoftDynamics_MktCompleteAnchorSolution (1.122.2010.408);MicrosoftDynamics_MktCompleteAnchorSolution (1.122.2010.510)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","msevtmgt_venue","Venue","Other/Solution.xml","msdyncrm_MarketingSMBApp","DynamicsMKT_AnchorSolution (1.2.1258.89);DynamicsMKT_AnchorSolution (1.2.437.94);MicrosoftDynamics_EventManagement (1.52.2104.96);MicrosoftDynamics_MktCompleteAnchorSolution (1.122.2010.408);MicrosoftDynamics_MktCompleteAnchorSolution (1.122.2010.510)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","msevtmgt_waitlistitem","Waitlist Item","Other/Solution.xml","msdyncrm_MarketingSMBApp","DynamicsMKT_AnchorSolution (1.2.1258.89);DynamicsMKT_AnchorSolution (1.2.437.94);MicrosoftDynamics_EventManagement (1.52.2104.96);MicrosoftDynamics_MktCompleteAnchorSolution (1.122.2010.408);MicrosoftDynamics_MktCompleteAnchorSolution (1.122.2010.510)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","msevtmgt_webapplication","Web application","Other/Solution.xml","msdyncrm_MarketingSMBApp","DynamicsMKT_AnchorSolution (1.2.1258.89);DynamicsMKT_AnchorSolution (1.2.437.94);MicrosoftDynamics_EventManagement (1.52.2104.96);MicrosoftDynamics_MktCompleteAnchorSolution (1.122.2010.408);MicrosoftDynamics_MktCompleteAnchorSolution (1.122.2010.510)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","msevtmgt_webinarconfiguration","Webinar configuration","Other/Solution.xml","msdyncrm_MarketingSMBApp","DynamicsMKT_AnchorSolution (1.2.1258.89);DynamicsMKT_AnchorSolution (1.2.437.94);MicrosoftDynamics_EventManagement (1.52.2104.96);MicrosoftDynamics_MktCompleteAnchorSolution (1.122.2010.408);MicrosoftDynamics_MktCompleteAnchorSolution (1.122.2010.510)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","msevtmgt_webinarconsent","Webinar Consent","Other/Solution.xml","msdyncrm_MarketingSMBApp","DynamicsMKT_AnchorSolution (1.2.1258.89);DynamicsMKT_AnchorSolution (1.2.437.94);MicrosoftDynamics_EventManagement (1.52.2104.96);MicrosoftDynamics_MktCompleteAnchorSolution (1.122.2010.408);MicrosoftDynamics_MktCompleteAnchorSolution (1.122.2010.510)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","msevtmgt_webinarprovider","Webinar provider","Other/Solution.xml","msdyncrm_MarketingSMBApp","DynamicsMKT_AnchorSolution (1.2.1258.89);DynamicsMKT_AnchorSolution (1.2.437.94);MicrosoftDynamics_EventManagement (1.52.2104.96);MicrosoftDynamics_MktCompleteAnchorSolution (1.122.2010.408);MicrosoftDynamics_MktCompleteAnchorSolution (1.122.2010.510)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","msevtmgt_webinartype","Webinar Type","Other/Solution.xml","msdyncrm_MarketingSMBApp","DynamicsMKT_AnchorSolution (1.2.1258.89);DynamicsMKT_AnchorSolution (1.2.437.94);MicrosoftDynamics_EventManagement (1.52.2104.96);MicrosoftDynamics_MktCompleteAnchorSolution (1.122.2010.408);MicrosoftDynamics_MktCompleteAnchorSolution (1.122.2010.510)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","msevtmgt_websiteentityconfiguration","Website table configuration","Other/Solution.xml","msdyncrm_MarketingSMBApp","DynamicsMKT_AnchorSolution (1.2.1258.89);DynamicsMKT_AnchorSolution (1.2.437.94);MicrosoftDynamics_EventManagement (1.52.2104.96);MicrosoftDynamics_MktCompleteAnchorSolution (1.122.2010.408);MicrosoftDynamics_MktCompleteAnchorSolution (1.122.2010.510)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","opportunity","Opportunity","Other/Solution.xml","msdyncrm_MarketingSMBApp","msdynce_Sales (9.0.4.0076);msdynce_SalesAnchor (9.0.26071.10006)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","opportunityclose","Opportunity Close","Other/Solution.xml","msdyncrm_MarketingSMBApp","msdynce_Sales (9.0.4.0076);msdynce_SalesAnchor (9.0.26071.10006)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","opportunitysalesprocess","Opportunity Sales Process","Other/Solution.xml","msdyncrm_MarketingSMBApp","msdynce_Sales (9.0.4.0076);msdynce_SalesAnchor (9.0.26071.10006)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","site","Site","Other/Solution.xml","msdyncrm_MarketingSMBApp","msdynce_Service (9.0.5.56);msdynce_ServiceAnchor (9.0.26064.1006)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","type:SettingDefinition","OverrideAppHeaderColor","Other/Solution.xml","OverrideAppHeaderColor","msdyn_PowerAppsThemingSettings (1.0.0.13);PowerAppsThemingApp_Anchor (1.0.0.12)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","type:SettingDefinition","AppChannel","Other/Solution.xml","parentappmoduleid.uniquename=cr7e8_AdvisorCockpit,settingdefinitionid.uniquename=AppChannel","msdyn_AppFrameworkInfraExtensions (1.0.0.18);PowerAppsAppFramework_Anchor (1.0.0.25)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","type:SettingDefinition","m365copilotmodelappenabled","Other/Solution.xml","parentappmoduleid.uniquename=cr7e8_AdvisorCockpit,settingdefinitionid.uniquename=m365copilotmodelappenabled","msdyn_M365CopilotAppInfraSettings (9.2.0.5)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","type:SettingDefinition","msdyn_enablertecopilot","Other/Solution.xml","parentappmoduleid.uniquename=cr7e8_AdvisorCockpit,settingdefinitionid.uniquename=msdyn_enablertecopilot","msdyn_SalesCopilot (9.1.26071.10002);msdynce_SalesAnchor (9.0.26071.10006)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","type:SettingDefinition","msdyn_rtecopilotdefaultonruncompleted","Other/Solution.xml","parentappmoduleid.uniquename=cr7e8_AdvisorCockpit,settingdefinitionid.uniquename=msdyn_rtecopilotdefaultonruncompleted","msdyn_CSIntelligence (9.2.26064.1055);msdyn_ServiceIntelligenceAnchor (9.2.26035.1075);msdyn_ServiceIntelligenceAnchor (9.2.26064.1055)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
